Date,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2020-03-09,3.7,3.87,1844.55,118.39,61.49,44.23,69.8669,152.46,107.76,104.65
2020-03-10,4.25,4.3,1899.1,124.44,68.36,46.58,72.587,161.39,116.06,113.66
2020-03-11,4.19,3.78,1871.39,114.95,61.7203,47.4,70.573,156.55,109.69,106.9
2020-03-12,4.05,2.91,1731.46,106.89,55.8566,39.07,62.5221,141.93,96.35,99.69
2020-03-13,4.77,3.37,1809.0,115.5,62.21,45.4,69.8953,164.33,103.16,112.18
2020-03-16,4.48,2.7,1746.25,108.31,51.5,40.43,61.6136,140.26,97.65,95.88
2020-03-17,4.41,2.48,1850.26,121.75,56.5472,43.13,65.568,150.97,95.34,100.16
2020-03-18,3.82,2.5,1910.0,124.94,51.329,40.69,63.2291,140.6,91.1,93.51
2020-03-19,4.24,3.42,1906.47,121.75,54.3554,40.67,62.623,143.35,95.78,97.96
2020-03-20,3.81,3.24,1878.17,115.64,53.0011,40.15,58.86,138.94,88.89,88.74
2020-03-23,3.92,3.26,1932.81,118.56,55.7719,43.19,58.2401,139.56,88.16,85.92
2020-03-24,4.29,3.59,1969.5,116.29,65.078,47.22,64.53,152.92,98.35,97.67
2020-03-25,4.26,3.49,1918.2,111.4,61.983,46.6,63.93,153.23,104.67,97.81
2020-03-26,4.61,3.7,2007.06,110.85,66.27,49.5,65.18,163.36,109.05,101.42
2020-03-27,4.29,3.6,1934.8,113.1,64.8843,48.82,64.997,155.7,99.8,95.34
2020-03-30,3.69,3.19,2039.67,116.44,66.7351,49.66,65.569,165.11,100.8,99.4
2020-03-31,3.5,3.23,1995.36,114.64,66.7,47.31,63.6898,164.32,98.6,100.38
2020-04-01,3.33,2.7,2002.3,118.65,61.86,45.2,62.3418,153.35,98.51,95.85
2020-04-02,2.97,2.33,2010.11,120.37,66.2612,45.69,64.163,160.01,99.94,98.14
2020-04-03,2.8,2.37,1955.43,122.02,62.2216,43.17,60.5963,154.25,98.53,94.7
2020-04-06,3.22,2.93,2032.06,130.65,67.6,48.92,66.6062,166.45,100.83,106.68
2020-04-07,3.28,3.24,2072.9,127.63,66.1582,48.11,67.9273,165.43,104.92,100.87
2020-04-08,3.46,3.4,2139.0,122.7,69.1852,50.35,68.8718,166.76,104.1,109.77
2020-04-09,3.96,2.7,2084.91,126.7,67.186,50.75,68.5275,169.4,108.5,107.15
2020-04-13,4.81,2.18,2233.18,127.8,68.314,51.52,70.6056,172.47,107.0,107.46
2020-04-14,6.12,2.24,2395.06,132.0,72.3455,56.73,73.7809,179.1,109.02,113.31
2020-04-15,5.33,2.49,2401.5,134.5,71.04,57.35,74.4562,177.31,105.83,108.18
2020-04-16,5.27,2.56,2450.73,134.19,75.048,58.26,74.2137,177.41,103.76,112.29
2020-04-17,5.1,3.3,2456.0,138.08,74.48,58.8,74.0,181.9,108.23,113.99
2020-04-20,5.84,3.26,2461.66,136.22,74.0947,59.26,71.8683,182.13,103.79,115.19
2020-04-21,4.78,3.4,2348.68,133.22,68.1195,53.08,67.8506,169.41,102.65,109.33
2020-04-22,5.13,3.28,2422.36,133.78,72.7701,58.7,71.013,181.33,103.34,120.46
2020-04-23,4.8,3.24,2463.46,129.1,74.2535,57.4,70.4898,175.46,105.0,118.27
2020-04-24,4.89,3.06,2501.96,133.48,73.4874,56.67,70.7818,178.47,103.42,121.48
2020-04-27,5.99,3.51,2438.0,128.9,74.3,59.14,72.8046,180.69,109.67,122.88
2020-04-28,5.91,4.16,2375.87,132.0,74.46,56.01,71.649,173.21,107.77,120.42
2020-04-29,6.06,5.31,2480.15,127.1,78.306,55.95,75.4998,179.17,116.01,129.74
2020-04-30,5.78,5.03,2544.0,123.99,73.24,52.91,75.35,184.56,112.63,127.0
2020-05-01,6.06,4.79,2342.2,128.94,73.905,51.96,73.9189,178.38,110.5,122.09
2020-05-04,5.6,4.3,2416.64,126.6,73.1337,54.8,73.88,185.6,107.79,125.87
2020-05-05,5.54,4.0,2343.6,125.94,73.954,52.65,76.03,187.25,102.83,130.86
2020-05-06,5.06,3.94,2400.21,128.6,75.0393,53.61,75.871,183.7,104.77,128.92
2020-05-07,5.05,4.05,2371.56,127.83,76.6446,54.34,77.744,184.5,107.84,152.58
2020-05-08,5.06,4.1,2482.78,127.55,78.187,53.96,80.9681,192.67,114.31,146.52
2020-05-11,4.76,5.56,2475.0,126.21,82.037,55.78,80.079,194.73,109.63,145.93
2020-05-12,4.57,5.24,2391.06,123.92,81.314,55.06,78.3145,188.71,105.13,141.89
2020-05-13,4.37,4.6,2452.02,124.95,79.5,53.05,78.759,186.88,106.18,148.15
2020-05-14,4.2,4.71,2471.47,123.46,83.546,55.01,78.058,189.35,107.78,149.58
2020-05-15,4.35,4.67,2414.94,129.93,85.1338,56.0,77.1688,184.04,110.57,147.65
2020-05-18,4.61,4.87,2542.15,129.04,87.734,56.11,82.18,189.54,120.86,149.23
2020-05-19,4.6,4.64,2524.13,130.34,92.323,55.47,78.502,183.83,117.35,148.49
2020-05-20,4.5,4.7,2554.64,127.38,93.1,57.02,81.1223,190.28,125.55,158.12
2020-05-21,4.54,4.64,2460.81,130.54,90.836,55.67,82.0485,188.39,118.33,155.58
2020-05-22,4.21,4.72,2517.41,125.24,94.548,57.35,79.9156,184.77,122.3,153.57
2020-05-26,4.45,5.35,2436.63,125.91,91.2302,55.53,79.9381,186.68,123.86,149.0
2020-05-27,4.78,5.8,2436.59,124.22,88.6716,52.89,82.7598,187.21,122.56,148.17
2020-05-28,4.49,5.32,2414.1,126.47,85.16,52.79,82.9697,186.5,122.32,152.83
2020-05-29,4.11,5.36,2498.42,125.25,91.849,56.3,80.313,191.98,121.7,156.62
2020-06-01,4.32,5.49,2561.72,124.33,90.5741,55.48,83.5383,187.83,119.7,157.68
2020-06-02,4.3,5.78,2495.21,127.7,88.6021,53.8,81.681,191.47,124.58,163.97
2020-06-03,4.5,5.66,2596.5,125.14,92.038,53.4,84.02,189.35,123.65,160.82
2020-06-04,4.49,5.5,2487.5,123.88,91.278,53.69,84.03,184.96,124.23,161.3
2020-06-05,4.23,6.02,2516.0,122.35,90.5,53.7,83.583,193.5,125.66,158.0
2020-06-08,5.16,6.57,2613.55,124.28,91.47,55.37,83.597,197.78,129.75,161.35
2020-06-09,5.15,6.09,2628.16,124.84,92.34,58.75,88.5591,195.1,126.37,161.62
2020-06-10,5.22,6.3,2775.22,123.38,94.1292,58.38,91.68,198.87,127.86,163.61
2020-06-11,4.39,5.41,2628.26,122.77,87.9869,53.0,84.233,191.29,114.51,157.94
2020-06-12,4.93,6.02,2547.74,118.94,93.344,54.1,88.5,197.11,116.24,156.54
2020-06-15,4.71,6.1,2701.01,118.16,92.9887,56.82,86.5237,196.85,120.72,160.39
2020-06-16,4.8,5.59,2698.35,124.63,91.335,55.95,90.81,197.39,123.53,166.08
2020-06-17,4.94,5.43,2751.15,123.71,95.22,56.56,89.6732,199.23,117.7,169.05
2020-06-18,5.02,5.8,2663.91,119.35,93.46,56.65,91.6228,201.42,119.84,175.13
2020-06-19,4.89,5.64,2795.64,124.67,94.8338,56.21,89.06,195.38,114.83,170.74
2020-06-22,4.93,5.53,2716.22,124.67,97.7174,56.26,90.4667,201.77,119.96,172.62
2020-06-23,5.04,5.3,2840.85,125.76,98.9,55.57,94.8503,207.54,119.8,173.69
2020-06-24,4.61,4.94,2797.5,121.0,96.945,53.2,90.14,206.29,112.24,173.0
2020-06-25,4.59,4.34,2869.58,120.03,95.9,54.4,93.24,206.74,112.34,177.4
2020-06-26,4.57,4.38,2705.78,122.73,93.68,51.8,89.8353,196.79,112.8,173.34
2020-06-29,4.52,4.55,2741.86,120.81,95.0,51.04,90.542,200.49,116.26,173.16
2020-06-30,4.47,4.42,2847.57,123.78,98.5783,55.09,95.1,210.18,116.69,178.38
2020-07-01,4.62,4.58,2998.7,125.66,97.1,53.51,94.4183,207.4,117.05,183.71
2020-07-02,4.46,4.6,3029.1,119.52,96.6154,54.09,93.532,211.47,112.74,184.47
2020-07-06,4.41,4.43,3184.45,120.75,101.3805,54.7,94.5986,219.2,120.12,179.94
2020-07-07,4.23,4.3,3089.53,128.92,99.4159,53.28,97.0941,212.03,114.16,183.41
2020-07-08,4.45,4.65,3192.85,130.09,104.66,53.67,97.6084,214.49,120.31,188.3
2020-07-09,4.39,4.58,3183.06,132.35,110.16,58.203,96.3577,220.88,118.05,191.27
2020-07-10,4.39,4.6,3309.0,131.48,108.6745,57.45,99.37,214.38,121.8,184.2
2020-07-13,4.39,4.35,3204.0,131.9,104.3541,54.03,99.6286,214.58,120.91,174.92
2020-07-14,4.28,4.38,3167.0,137.62,106.65,55.87,101.019,215.23,122.07,176.3
2020-07-15,4.23,4.6,3113.9,136.0,102.5759,57.37,100.661,215.03,124.2,178.92
2020-07-16,4.28,4.51,3141.8,136.9,102.9316,55.59,97.782,211.01,124.61,174.67
2020-07-17,4.09,4.48,3019.74,135.02,102.515,55.23,99.9567,206.03,119.18,174.03
2020-07-20,3.89,4.29,3331.31,135.55,105.5912,58.63,100.2397,217.3,120.22,179.11
2020-07-21,4.18,4.33,3196.1,134.29,103.557,58.0,98.0,218.9,123.12,183.36
2020-07-22,4.13,4.22,3138.89,133.28,107.5648,62.79,99.47,222.28,119.96,182.34
2020-07-23,4.26,4.16,3054.1,137.46,103.6876,61.37,94.89,210.96,118.31,179.59
2020-07-24,4.14,4.0,3075.29,132.9,104.856,71.7,93.353,211.1,119.9,175.03
2020-07-27,4.18,3.89,3152.95,136.03,106.613,72.02,95.83,204.41,118.88,178.3
2020-07-28,4.08,4.16,3001.52,132.3,103.901,70.29,94.2378,210.52,121.92,179.01
2020-07-29,4.11,4.33,3045.82,132.47,106.492,76.35,98.56,208.24,120.28,185.3
2020-07-30,4.3,4.24,3182.87,132.3,111.38,78.9,98.47,204.1,118.82,198.34
2020-07-31,4.14,4.19,3280.77,133.1,109.9987,78.47,110.35,208.27,118.15,202.18
2020-08-03,4.16,4.29,3184.34,134.6,115.4861,80.32,113.6869,223.28,119.43,200.71
2020-08-04,4.65,4.3,3167.53,133.31,113.155,88.29,111.811,223.58,118.22,200.68
2020-08-05,4.69,4.33,3225.58,135.04,115.9698,85.82,110.9347,217.12,133.51,207.76
2020-08-06,4.53,4.25,3314.0,133.66,113.408,89.58,114.6783,221.22,134.61,212.01
2020-08-07,4.24,4.91,3219.41,131.99,114.262,85.83,112.5602,221.41,136.39,207.79
2020-08-10,4.37,4.51,3188.17,132.19,113.01,85.9,114.9836,212.75,133.07,202.27
2020-08-11,4.51,4.78,3176.25,135.3,111.4,78.57,111.787,207.33,131.87,192.69
2020-08-12,4.67,4.76,3285.04,135.67,119.0359,84.18,116.27,211.5,135.47,197.24
2020-08-13,4.76,5.32,3311.85,132.49,118.38,85.11,115.12,215.1,133.82,195.42
2020-08-14,4.85,5.54,3162.88,134.4,120.81,82.1,117.4823,218.0,131.45,198.11
2020-08-17,4.75,5.8,3314.46,138.8,126.6,83.21,117.0209,212.47,131.72,206.01
2020-08-18,4.92,5.58,3381.04,141.04,123.9619,84.26,116.2703,212.84,133.86,200.75
2020-08-19,4.92,5.47,3317.59,138.81,123.144,84.57,118.982,215.4,130.01,197.61
2020-08-20,4.79,5.73,3398.19,136.92,121.45,85.37,122.975,220.2,133.52,200.56
2020-08-21,5.04,5.34,3341.68,136.68,130.755,86.23,125.96,221.45,130.26,199.03
2020-08-24,5.0,5.53,3329.27,133.47,127.8337,85.73,129.9607,216.85,131.66,204.47
2020-08-25,5.06,5.54,3512.3,137.13,133.7,88.08,129.473,222.15,129.91,211.03
2020-08-26,5.36,5.6,3460.48,133.7,129.94,87.09,131.7544,231.0,137.01,211.13
2020-08-27,5.27,6.81,3555.0,141.95,130.8172,86.6,125.16,228.17,134.12,211.59
2020-08-28,5.45,6.4,3405.9,141.7,135.4409,86.69,129.3462,233.18,140.48,206.46
2020-08-31,6.7,6.06,3587.57,139.91,135.834,94.42,129.39,230.8,137.63,213.88
2020-09-01,7.85,6.3,3514.68,149.09,142.29,93.19,139.5,232.58,133.78,216.79
2020-09-02,8.05,7.1,3633.81,154.28,143.559,90.41,133.0,233.07,137.6,212.52
2020-09-03,7.83,6.8,3451.0,146.4,136.497,82.98,122.68,226.8,137.69,208.81
2020-09-04,7.87,7.2,3303.05,143.86,129.079,84.84,122.63,215.03,136.72,198.31
2020-09-08,7.9,6.62,3246.51,141.97,122.89,78.71,113.75,207.26,137.1,189.68
2020-09-09,7.55,6.37,3326.72,140.28,132.59,83.75,121.69,213.45,136.28,196.6
2020-09-10,6.29,6.22,3292.12,137.4,127.8029,79.32,115.74,210.28,133.48,198.66
2020-09-11,6.22,6.01,3198.95,137.7,124.343,80.05,116.0,206.95,135.5,190.0
2020-09-14,6.99,5.81,3214.21,138.39,134.8602,79.8,118.377,206.21,136.68,190.88
2020-09-15,7.14,5.69,3228.63,139.21,134.83,82.43,121.2,215.86,132.44,189.62
2020-09-16,8.69,5.9,3131.4,139.59,130.647,77.76,117.5,208.56,134.02,189.56
2020-09-17,9.5,5.9,3051.22,141.27,129.12,78.01,114.93,207.92,132.9,182.33
2020-09-18,9.88,5.74,3086.45,141.86,122.948,77.5,110.65,209.29,131.39,182.96
2020-09-21,9.18,5.42,3028.28,142.46,125.8593,79.01,115.45,211.73,126.32,186.98
2020-09-22,10.82,5.36,3154.46,144.76,127.8397,80.6,116.7,210.75,130.6,188.68
2020-09-23,10.06,4.91,3070.34,139.89,126.0888,77.77,108.97,202.35,125.25,188.5
2020-09-24,9.48,4.83,3036.22,137.6,128.38,77.32,111.1,208.68,125.75,187.99
2020-09-25,10.16,4.99,3192.56,137.85,131.1001,78.954,116.09,215.36,130.0,187.31
2020-09-28,10.12,5.09,3276.8,139.86,135.13,82.63,117.88,217.48,129.58,194.46
2020-09-29,10.6,4.9,3215.99,140.9,138.4235,85.06,119.47,211.24,131.4,201.8
2020-09-30,10.3,4.77,3162.74,142.61,139.068,83.96,118.79,216.32,127.26,203.65
2020-10-01,10.21,4.67,3303.73,143.09,142.931,85.16,121.77,219.2,126.78,204.57
2020-10-02,9.6,4.76,3215.0,143.0,133.1826,82.4,118.01,212.83,126.42,198.22
2020-10-05,9.56,4.27,3258.5,144.0,141.571,89.81,121.0,212.25,124.99,203.45
2020-10-06,9.24,4.1,3134.04,142.14,139.629,85.6,116.54,209.73,123.2,195.7
2020-10-07,9.72,4.17,3283.63,143.52,144.86,90.73,116.6,215.47,127.61,200.44
2020-10-08,13.57,4.27,3267.13,142.36,140.8412,88.47,118.95,212.2,126.67,202.23
2020-10-09,12.12,4.21,3341.51,144.22,143.5586,86.0,117.36,220.87,125.87,205.72
2020-10-12,12.0,4.27,3470.69,145.85,145.87,86.02,124.4,228.8,127.23,209.89
2020-10-13,12.21,3.67,3600.49,147.76,147.8294,88.19,123.8,223.87,131.04,214.48
2020-10-14,12.64,3.1,3517.42,145.96,141.7807,88.05,124.78,228.93,128.74,208.8
2020-10-15,14.48,2.79,3468.51,144.73,145.7,83.86,122.27,221.24,132.85,206.35
2020-10-16,13.42,3.09,3312.36,146.45,139.873,86.18,123.61,228.27,133.12,213.48
2020-10-19,14.57,3.72,3313.48,147.38,138.6654,83.0,120.54,216.2,129.35,202.04
2020-10-20,14.39,3.15,3251.95,149.2,141.817,81.69,121.1,216.67,126.65,207.03
2020-10-21,14.3,3.0,3271.95,151.5,137.1444,81.6,119.39,221.3,129.3,218.25
2020-10-22,15.29,3.17,3308.3,143.76,135.7,82.47,118.35,221.14,131.98,207.98
2020-10-23,16.0,3.06,3207.4,145.9,141.889,84.72,119.28,218.75,128.65,211.19
2020-10-26,14.1,2.88,3343.26,148.83,136.5375,83.59,119.03,220.28,126.7,202.46
2020-10-27,12.71,2.8,3361.82,142.94,138.0316,82.67,121.6,218.01,123.39,207.87
2020-10-28,11.89,2.62,3196.16,141.7,129.41,78.2,116.5,206.33,118.64,201.52
2020-10-29,11.83,2.53,3253.78,145.92,133.36,81.23,119.71,214.5,126.4,204.22
2020-10-30,10.81,2.38,3156.52,144.16,128.55,77.49,113.75,212.0,126.39,190.48
2020-11-02,10.92,2.23,3124.2,144.8,130.3311,75.5,112.33,202.35,120.86,193.91
2020-11-03,12.08,2.34,3171.93,149.57,135.156,78.26,112.39,209.79,129.74,187.76
2020-11-04,11.32,2.36,3401.79,143.56,141.6195,82.39,117.22,216.82,130.39,200.67
2020-11-05,11.94,2.58,3363.0,147.64,143.1,84.0,120.01,228.51,130.27,208.9
2020-11-06,12.18,2.61,3461.1,146.45,147.46,89.39,120.56,229.7,132.92,206.24
2020-11-09,11.71,3.9,3221.29,144.88,139.4126,84.79,117.43,218.67,145.45,193.34
2020-11-10,11.3,3.57,3040.44,146.99,132.0,78.71,118.0,214.43,146.47,188.68
2020-11-11,12.02,3.28,3145.76,154.01,136.67,83.32,124.4,221.84,143.37,201.12
2020-11-12,11.5,3.08,3115.86,149.35,136.4129,83.98,123.46,221.24,138.98,190.0
2020-11-13,11.42,3.11,3258.7,152.89,135.88,85.27,120.37,221.27,140.44,195.47
2020-11-16,12.25,3.2,3194.14,154.69,140.7986,86.29,125.3,224.45,149.01,195.1
2020-11-17,12.1,3.08,3223.28,154.51,135.3826,85.06,123.04,221.34,149.9,200.0
2020-11-18,11.71,3.35,3248.63,156.07,140.9818,82.81,119.35,211.09,149.1,198.01
2020-11-19,12.86,3.22,3228.99,156.53,136.0158,86.05,124.43,219.22,145.72,191.6
2020-11-20,12.84,3.47,3193.6,154.84,137.262,87.82,122.69,215.89,148.11,199.08
2020-11-23,14.0,3.88,3217.38,153.28,133.0,86.6,115.26,215.41,147.42,202.01
2020-11-24,13.75,4.69,3193.55,152.14,131.0535,89.14,117.42,214.29,156.36,214.0
2020-11-25,15.1,4.67,3275.77,154.97,133.1425,87.53,119.5,217.91,151.76,218.72
2020-11-27,16.58,4.59,3270.3,158.0,138.8135,88.13,117.07,224.79,152.29,215.03
2020-11-30,17.03,4.3,3314.46,158.84,134.781,97.17,123.92,217.23,150.52,218.36
2020-12-01,16.6,4.17,3363.64,156.87,136.2,96.63,123.78,220.43,156.27,217.29
2020-12-02,17.22,4.42,3354.02,157.85,138.484,95.03,126.58,217.7,154.99,219.9
2020-12-03,16.66,3.66,3311.93,149.7,138.27,96.15,127.32,214.32,159.64,219.95
2020-12-04,17.6,3.65,3199.15,151.43,139.2344,94.51,128.32,216.84,156.89,217.77
2020-12-07,16.76,3.7,3214.0,152.03,142.0543,96.73,124.42,219.97,158.35,228.42
2020-12-08,17.1,4.07,3237.75,154.5,135.8,94.62,126.93,218.33,156.03,223.58
2020-12-09,14.34,4.0,3221.0,154.6,134.1628,91.89,123.73,219.8,160.36,217.5
2020-12-10,14.19,4.21,3196.19,150.11,131.189,95.76,128.38,218.4,160.53,220.37
2020-12-11,13.58,4.1,3224.49,147.0,134.5973,95.53,122.96,223.25,179.04,223.1
2020-12-14,13.19,3.34,3298.83,147.59,135.1653,96.85,123.79,220.2,176.8,225.29
2020-12-15,14.02,2.98,3211.47,148.59,134.928,101.95,129.6,221.08,177.74,230.6
2020-12-16,14.34,2.78,3243.52,151.28,132.625,98.06,130.77,226.85,179.62,241.5
2020-12-17,15.12,2.89,3247.05,152.5,133.4795,98.89,133.6,229.38,180.0,247.2
2020-12-18,16.03,2.9,3308.37,148.28,133.12,98.24,130.058,225.25,176.33,244.71
2020-12-21,16.11,2.79,3324.56,150.18,139.119,93.8,134.09,224.51,176.44,241.35
2020-12-22,20.06,2.63,3209.9,150.7,136.6261,96.48,131.93,230.24,175.83,251.29
2020-12-23,21.47,2.6,3342.18,150.32,131.1022,92.61,131.1,223.89,178.83,242.53
2020-12-24,21.14,2.53,3189.52,143.9,131.0537,92.83,136.39,223.48,180.7,241.62
2020-12-28,21.49,2.48,3329.21,145.44,129.0,93.0,139.89,226.33,187.01,246.78
2020-12-29,20.21,2.34,3369.0,146.7,130.6551,91.32,138.05,227.52,182.2,239.22
2020-12-30,19.49,2.18,3422.5,144.33,132.9956,96.05,139.75,229.22,186.31,239.76
2020-12-31,19.33,2.16,3357.45,144.21,135.38,91.74,138.9,226.18,186.36,242.8
2021-01-04,18.02,2.09,3201.07,147.44,135.238,93.3,129.52,223.6,186.06,232.91
2021-01-05,18.08,2.07,3308.64,151.73,140.7203,95.58,135.27,227.6,187.14,241.88
2021-01-06,18.96,2.05,3170.88,150.35,129.867,93.31,128.8,213.66,186.4,228.07
2021-01-07,18.48,2.1,3249.08,147.64,137.39,97.99,131.71,219.94,183.68,237.53
2021-01-08,17.92,2.19,3218.9,150.89,132.9172,96.07,134.66,225.44,178.72,246.04
2021-01-11,20.93,2.3,3229.7,148.68,141.086,97.68,130.02,219.31,183.52,247.9
2021-01-12,20.43,2.31,3256.35,149.8,138.9483,97.621,133.5,218.4,176.33,238.6
2021-01-13,32.1,2.22,3229.69,148.46,136.0239,96.26,131.85,216.88,178.37,252.6
2021-01-14,40.35,2.29,3166.71,153.51,135.1582,94.77,134.45,215.76,174.88,244.73
2021-01-15,36.2,2.35,3106.01,145.09,134.97,89.75,131.21,215.58,179.3,248.76
2021-01-19,40.5,3.11,3121.65,149.83,133.3014,93.29,132.54,218.76,174.74,258.31
2021-01-20,39.74,2.98,3359.72,152.67,138.6347,90.36,133.45,228.05,179.45,247.36
2021-01-21,43.85,3.0,3355.74,149.96,143.405,95.34,140.98,225.03,174.87,253.57
2021-01-22,67.07,3.54,3350.71,150.33,142.242,95.27,139.25,229.62,176.75,255.0
2021-01-25,79.08,4.59,3385.0,147.5,136.5953,94.88,148.47,229.9,176.38,248.06
2021-01-26,149.0,4.99,3422.35,152.65,136.8682,98.96,146.8,235.92,172.85,245.0
2021-01-27,360.69,20.3,3351.36,145.95,130.1971,92.62,143.54,243.1,170.34,237.24
2021-01-28,199.5,8.82,3364.78,147.85,132.85,88.47,143.26,241.61,175.49,239.26
2021-01-29,327.0,13.66,3250.8,141.59,130.6648,88.3,136.35,243.19,170.4,239.42
2021-02-01,232.0,13.8,3491.06,143.32,133.8,89.12,135.52,242.95,175.91,250.75
2021-02-02,93.0,8.1,3458.0,141.96,136.4424,92.34,137.49,248.99,181.69,255.0
2021-02-03,93.72,9.28,3444.15,147.9,136.699,89.86,139.14,250.0,179.12,256.6
2021-02-04,56.0,7.11,3406.0,145.87,138.2266,92.18,140.1,249.89,182.95,281.06
2021-02-05,65.62,7.06,3438.89,149.71,141.16,89.5,137.49,248.2,186.87,278.3
2021-02-08,62.0,6.24,3393.96,145.66,149.1969,95.7,137.81,245.05,192.0,293.89
2021-02-09,51.0,5.7,3338.0,148.29,148.7872,92.61,142.62,245.99,192.81,285.7
2021-02-10,53.2,5.9,3380.13,149.63,153.7241,94.48,137.07,243.64,197.91,286.73
2021-02-11,53.2,5.81,3424.78,144.84,156.1728,92.8,139.28,251.21,192.12,287.19
2021-02-12,53.4,5.78,3348.73,147.22,153.3973,95.16,136.65,250.37,192.96,306.15
2021-02-16,51.51,5.8,3357.04,151.08,155.423,92.16,133.88,245.2,192.24,312.56
2021-02-17,47.41,5.61,3434.84,149.6,155.58,92.34,135.61,249.0,194.87,300.8
2021-02-18,41.97,5.58,3356.15,143.3,151.54,92.85,130.2,255.1,185.0,294.47
2021-02-19,41.0,5.9,3296.3,140.11,152.264,92.71,131.07,251.14,187.24,300.18
2021-02-22,48.0,6.71,3296.44,137.85,150.4523,89.04,131.0,241.84,195.03,281.75
2021-02-23,45.76,7.9,3330.5,139.12,143.9,85.5,129.22,237.04,197.96,275.0
2021-02-24,94.29,9.49,3162.26,135.25,149.54,89.57,125.94,239.46,206.61,278.02
2021-02-25,113.08,8.63,3209.5,134.96,136.922,84.7,125.74,238.54,198.82,259.81
2021-02-26,105.52,8.11,3182.39,134.6,140.601,84.54,121.6,240.46,191.0,265.79
2021-03-01,124.7,9.5,3283.24,135.47,140.9409,87.8,129.01,240.4,202.79,285.34
2021-03-02,119.58,9.32,3095.54,135.84,140.4967,84.35,131.0,235.72,201.36,281.29
2021-03-03,124.31,8.84,3089.0,130.0,132.7433,83.69,123.41,233.0,194.04,256.05
2021-03-04,136.37,8.37,2999.01,130.69,125.2056,77.97,121.46,230.17,190.29,248.61
2021-03-05,142.57,8.15,3092.12,131.52,127.227,81.17,124.08,232.6,199.47,245.06
2021-03-08,198.6,9.52,2957.56,128.94,116.2444,76.85,117.44,236.23,207.15,230.28
2021-03-09,253.0,10.8,3109.92,133.78,129.5044,81.42,121.522,243.47,202.49,242.07
2021-03-10,271.0,9.98,3156.17,133.87,128.357,79.41,124.02,239.47,197.41,247.19
2021-03-11,272.0,10.3,3244.0,137.44,132.224,84.42,127.11,245.24,203.79,257.87
2021-03-12,270.0,11.55,3232.39,140.2,133.3,81.43,122.9,244.47,202.28,258.52
2021-03-15,230.53,14.29,3214.3,133.5,135.656,84.9,127.72,246.08,201.39,260.19
2021-03-16,215.99,13.08,3179.21,139.84,136.5449,84.93,127.81,247.73,203.79,260.5
2021-03-17,219.5,13.65,3267.73,137.7,139.6461,83.32,128.77,240.22,196.15,257.3
2021-03-18,206.1,14.0,3102.13,132.44,131.592,78.3,121.35,231.17,194.87,242.38
2021-03-19,206.28,14.44,3204.16,132.19,131.3473,79.17,123.29,231.68,193.61,242.67
2021-03-22,200.47,12.66,3201.35,134.91,132.1876,83.4,124.89,244.42,193.49,246.341
2021-03-23,187.46,10.98,3269.9,138.99,134.0622,78.75,126.22,243.53,191.18,251.09
2021-03-24,121.62,9.16,3088.37,136.21,127.1,77.35,125.34,236.78,191.22,238.05
2021-03-25,187.32,11.05,3115.13,135.24,131.0091,77.39,122.55,233.98,193.72,245.35
2021-03-26,188.0,10.49,3120.36,140.24,132.4712,78.71,121.92,239.62,185.99,243.79
2021-03-29,186.3,10.47,3107.0,137.5,129.5403,80.91,124.48,236.32,187.69,243.73
2021-03-30,195.44,10.36,3086.99,139.0,134.3188,77.0,122.8,242.17,190.31,243.1
2021-03-31,194.63,10.29,3113.35,136.71,139.385,81.2,126.71,243.89,187.19,245.92
2021-04-01,192.81,9.58,3251.0,137.45,143.0011,81.13,127.0,243.44,195.74,256.21
2021-04-05,189.26,10.75,3247.65,144.68,140.717,84.39,130.0,260.21,189.0,254.25
2021-04-06,188.5,10.3,3366.03,147.1,139.13,82.08,128.27,259.55,192.53,255.93
2021-04-07,182.87,10.32,3322.42,141.2,146.223,82.4,131.3,256.3,190.69,258.5
2021-04-08,178.21,9.85,3422.1,142.83,147.52,86.05,133.89,261.17,187.48,276.8
2021-04-09,160.78,9.69,3506.0,144.28,150.0,85.09,133.181,260.24,195.43,271.13
2021-04-12,142.99,8.88,3381.26,140.3,153.94,80.04,135.89,266.55,190.68,279.67
2021-04-13,142.66,9.07,3517.0,146.27,157.441,83.1,136.12,270.5,188.31,280.96
2021-04-14,167.65,9.59,3443.0,140.31,157.65,81.9,136.2,257.77,190.87,274.38
2021-04-15,157.41,10.3,3435.84,142.08,163.3344,84.14,139.9,267.6,193.31,285.0
2021-04-16,156.0,9.73,3432.1,145.77,165.853,85.11,135.03,270.78,191.22,272.25
2021-04-19,168.76,10.13,3430.72,146.26,154.2139,84.93,135.19,260.04,190.07,270.03
2021-04-20,165.37,9.33,3353.24,146.49,158.1764,82.72,134.77,267.03,189.03,268.79
2021-04-21,164.38,10.27,3434.01,145.4,155.989,82.23,134.1,260.87,189.67,266.86
2021-04-22,156.13,10.12,3446.89,145.6,149.8539,82.09,133.88,268.64,188.92,271.97
2021-04-23,152.11,10.49,3407.46,142.5,159.9793,82.86,134.59,268.8,191.44,268.79
2021-04-26,175.91,11.6,3577.0,137.94,154.92,86.26,141.1,268.11,185.49,284.47
