Date,BTC-USD,ETH-USD
2015-12-02,359.18701171875,0.8212100267410278
2015-12-03,361.0459899902344,0.8121430277824402
2015-12-04,363.1830139160156,0.8400409817695618
2015-12-05,388.9490051269531,0.8624380230903625
2015-12-06,388.7829895019531,0.8355000019073486
2015-12-07,395.5360107421875,0.8112639784812927
2015-12-08,415.56298828125,0.8221179842948914
2015-12-09,417.56298828125,0.7921670079231262
2015-12-10,415.47900390625,0.840395987033844
2015-12-11,451.93798828125,0.9297620058059692
2015-12-12,434.99700927734375,0.9769729971885681
2015-12-13,433.7550048828125,0.9528840184211731
2015-12-14,444.1820068359375,0.9930220246315002
2015-12-15,465.3210144042969,1.0141500234603882
2015-12-16,454.9339904785156,0.9911820292472839
2015-12-17,456.0780029296875,0.9407010078430176
2015-12-18,463.6159973144531,0.9201269745826721
2015-12-19,462.3219909667969,0.9080719947814941
2015-12-20,442.68499755859375,0.903885006904602
2015-12-21,438.6390075683594,0.9007710218429565
2015-12-22,436.5719909667969,0.8642020225524902
2015-12-23,442.4010009765625,0.8580769896507263
2015-12-24,454.9849853515625,0.8632619976997375
2015-12-25,455.65301513671875,0.8703629970550537
2015-12-26,417.27398681640625,0.8546029925346375
2015-12-27,422.822998046875,0.8563650250434875
2015-12-28,422.27899169921875,0.8450049757957458
2015-12-29,432.9830017089844,0.873054027557373
2015-12-30,426.6199951171875,0.9119579792022705
2015-12-31,430.5669860839844,0.933542013168335
2016-01-01,434.3340148925781,0.9480239748954773
2016-01-02,433.43798828125,0.9371240139007568
2016-01-03,430.010986328125,0.971904993057251
2016-01-04,433.09100341796875,0.954479992389679
2016-01-05,431.9599914550781,0.9501760005950928
2016-01-06,429.1050109863281,0.9508600234985352
2016-01-07,458.0480041503906,0.9420049786567688
2016-01-08,453.2300109863281,0.9867889881134033
2016-01-09,447.6109924316406,0.9868329763412476
2016-01-10,447.9909973144531,0.9992309808731079
2016-01-11,448.4280090332031,1.0615999698638916
2016-01-12,435.69000244140625,1.1410000324249268
2016-01-13,432.3710021972656,1.1252000331878662
2016-01-14,430.3059997558594,1.1895899772644043
2016-01-15,364.33099365234375,1.208009958267212
2016-01-16,387.5360107421875,1.220289945602417
2016-01-17,382.29901123046875,1.3274699449539185
2016-01-18,387.1679992675781,1.4263399839401245
2016-01-19,380.14898681640625,1.3713899850845337
2016-01-20,420.2300109863281,1.5318200588226318
2016-01-21,410.2619934082031,1.553570032119751
2016-01-22,382.49200439453125,1.501270055770874
2016-01-23,387.4909973144531,1.9726699590682983
2016-01-24,402.97100830078125,2.141200065612793
2016-01-25,391.72601318359375,2.499269962310791
2016-01-26,392.15301513671875,2.276370048522949
2016-01-27,394.97198486328125,2.388550043106079
2016-01-28,380.28900146484375,2.5264899730682373
2016-01-29,379.4739990234375,2.494960069656372
2016-01-30,378.2550048828125,2.4450600147247314
2016-01-31,368.7669982910156,2.306040048599243
2016-02-01,373.0559997558594,2.2116899490356445
2016-02-02,374.447998046875,2.4396400451660156
2016-02-03,369.9490051269531,2.5286900997161865
2016-02-04,389.593994140625,2.5780398845672607
2016-02-05,386.54901123046875,2.538990020751953
2016-02-06,376.5220031738281,2.5344600677490234
2016-02-07,376.6199951171875,2.9643399715423584
2016-02-08,373.4469909667969,3.1797900199890137
2016-02-09,376.02899169921875,4.044640064239502
2016-02-10,381.64898681640625,4.436260223388672
2016-02-11,379.65399169921875,6.0131001472473145
2016-02-12,384.26300048828125,5.546979904174805
2016-02-13,391.8599853515625,5.38532018661499
2016-02-14,407.2300109863281,5.239729881286621
2016-02-15,400.18499755859375,5.2883501052856445
2016-02-16,407.4880065917969,4.3152899742126465
2016-02-17,416.3219909667969,3.757240056991577
2016-02-18,422.37298583984375,4.399129867553711
2016-02-19,420.7850036621094,4.737889766693115
2016-02-20,437.16400146484375,4.341330051422119
2016-02-21,438.7980041503906,4.653619766235352
2016-02-22,437.74798583984375,5.616499900817871
2016-02-23,420.7359924316406,5.586209774017334
2016-02-24,424.9549865722656,6.2364702224731445
2016-02-25,424.54400634765625,6.104800224304199
2016-02-26,432.1520080566406,5.921669960021973
2016-02-27,432.5190124511719,6.4258599281311035
2016-02-28,433.5039978027344,6.468349933624268
2016-02-29,437.6969909667969,6.336989879608154
2016-03-01,435.12298583984375,7.653689861297607
2016-03-02,423.989013671875,8.4653902053833
2016-03-03,421.6510009765625,9.294150352478027
2016-03-04,410.9389953613281,10.406000137329102
2016-03-05,400.57000732421875,11.003700256347656
2016-03-06,407.7070007324219,11.38290023803711
2016-03-07,414.3210144042969,9.552630424499512
2016-03-08,413.97198486328125,9.847209930419922
2016-03-09,414.8599853515625,11.89799976348877
2016-03-10,417.1310119628906,11.305000305175781
2016-03-11,421.69000244140625,11.082799911499023
2016-03-12,411.6239929199219,13.533300399780273
2016-03-13,414.06500244140625,14.475000381469727
2016-03-14,416.43798828125,12.45259952545166
2016-03-15,416.8299865722656,13.010000228881836
2016-03-16,417.010986328125,12.520899772644043
2016-03-17,420.6210021972656,11.081500053405762
2016-03-18,409.5480041503906,10.998100280761719
2016-03-19,410.4440002441406,10.530699729919434
2016-03-20,413.7550048828125,10.31980037689209
2016-03-21,413.3070068359375,11.864100456237793
2016-03-22,418.0889892578125,11.274800300598145
2016-03-23,418.0409851074219,12.41670036315918
2016-03-24,416.3940124511719,11.234999656677246
2016-03-25,417.177001953125,10.743200302124023
2016-03-26,417.94500732421875,10.973999977111816
2016-03-27,426.7650146484375,11.665599822998047
2016-03-27,426.7650146484375,10.41919994354248
2016-03-27,424.2309875488281,11.665599822998047
2016-03-27,424.2309875488281,10.41919994354248
2016-03-28,416.5159912109375,11.656399726867676
2016-03-29,414.8160095214844,11.952899932861328
2016-03-30,416.72900390625,11.403499603271484
2016-03-31,417.9599914550781,11.663599967956543
2016-04-01,420.87298583984375,11.598899841308594
2016-04-02,420.90399169921875,11.618300437927246
2016-04-03,421.4440002441406,11.157299995422363
2016-04-04,424.0299987792969,10.43809986114502
2016-04-05,423.4129943847656,10.685400009155273
2016-04-06,422.7449951171875,10.069700241088867
2016-04-07,420.3489990234375,9.719590187072754
2016-04-08,419.4110107421875,9.150620460510254
2016-04-09,421.5639953613281,8.93634033203125
2016-04-10,422.4830017089844,8.643790245056152
2016-04-11,425.19000244140625,7.442309856414795
2016-04-12,423.7340087890625,8.04442024230957
2016-04-13,424.2820129394531,8.387240409851074
2016-04-14,429.7130126953125,8.242779731750488
2016-04-15,430.5719909667969,8.60949993133545
2016-04-16,427.39898681640625,9.309100151062012
2016-04-17,428.59100341796875,9.03600025177002
2016-04-18,435.5090026855469,8.714879989624023
2016-04-19,441.3890075683594,8.465789794921875
2016-04-20,449.42498779296875,8.10216999053955
2016-04-21,445.73699951171875,7.82125997543335
2016-04-22,450.2820129394531,8.294790267944336
2016-04-23,458.55499267578125,8.001350402832031
2016-04-24,461.4259948730469,7.55433988571167
2016-04-25,466.0889892578125,7.397039890289307
2016-04-26,444.68701171875,7.759970188140869
2016-04-27,449.010986328125,7.172530174255371
2016-04-28,455.09698486328125,7.457290172576904
2016-04-29,448.3179931640625,8.813980102539062
2016-04-30,451.875,8.846500396728516
2016-05-01,444.66900634765625,10.163200378417969
2016-05-02,450.3039855957031,9.311269760131836
2016-05-03,446.72198486328125,9.413769721984863
2016-05-04,447.97601318359375,9.82610034942627
2016-05-05,459.6029968261719,9.346639633178711
2016-05-06,458.5360107421875,9.37051010131836
2016-05-07,458.5480041503906,9.482930183410645
2016-05-08,460.4830017089844,9.297730445861816
2016-05-09,450.8949890136719,9.361519813537598
2016-05-10,452.7279968261719,9.9962797164917
2016-05-11,454.7659912109375,10.05780029296875
2016-05-12,455.6700134277344,10.506600379943848
2016-05-13,455.6709899902344,10.239700317382812
2016-05-14,457.5679931640625,9.962349891662598
2016-05-15,454.1629943847656,11.171299934387207
2016-05-16,453.7829895019531,12.198800086975098
2016-05-17,454.6189880371094,13.558600425720215
2016-05-18,438.7149963378906,14.769700050354004
2016-05-19,442.6759948730469,13.635600090026855
2016-05-20,443.18798828125,14.015000343322754
2016-05-21,439.322998046875,14.286100387573242
2016-05-22,444.1549987792969,13.46150016784668
2016-05-23,445.9809875488281,12.7322998046875
2016-05-24,449.5989990234375,12.526000022888184
2016-05-25,453.3840026855469,12.430399894714355
2016-05-26,473.4639892578125,11.29580020904541
2016-05-27,530.0399780273438,11.892900466918945
2016-05-28,526.2329711914062,12.3503999710083
2016-05-29,533.864013671875,12.725299835205078
2016-05-30,531.385986328125,14.077300071716309
2016-05-31,536.9199829101562,14.001500129699707
2016-06-01,537.9719848632812,13.73799991607666
2016-06-02,569.1939697265625,13.846699714660645
2016-06-03,572.7269897460938,13.740400314331055
2016-06-04,574.9769897460938,13.975000381469727
2016-06-05,585.5369873046875,13.934100151062012
2016-06-06,576.5969848632812,14.51200008392334
2016-06-07,581.64501953125,14.417699813842773
2016-06-08,574.6300048828125,14.398599624633789
2016-06-09,577.469970703125,13.908599853515625
2016-06-10,606.7269897460938,14.19159984588623
2016-06-11,672.7839965820312,15.74370002746582
2016-06-12,704.3759765625,17.602699279785156
2016-06-13,685.5590209960938,18.893199920654297
2016-06-14,694.468994140625,18.354299545288086
2016-06-15,766.3079833984375,20.588600158691406
2016-06-16,748.9089965820312,15.376799583435059
2016-06-17,756.2269897460938,11.330699920654297
2016-06-18,763.781005859375,12.234199523925781
2016-06-19,737.2260131835938,11.839500427246094
2016-06-20,666.6519775390625,13.306699752807617
2016-06-21,596.1160278320312,13.095100402832031
2016-06-22,623.9769897460938,13.676199913024902
2016-06-23,665.2990112304688,14.332099914550781
2016-06-24,665.1229858398438,14.282999992370605
2016-06-25,629.3670043945312,13.850199699401855
2016-06-26,655.2750244140625,13.883899688720703
2016-06-27,647.0009765625,12.175600051879883
2016-06-28,639.8900146484375,12.611200332641602
2016-06-29,673.3369750976562,12.46150016784668
2016-06-30,676.2960205078125,12.19950008392334
2016-07-01,703.7020263671875,12.128399848937988
2016-07-02,658.6640014648438,11.720199584960938
2016-07-03,683.6619873046875,11.470999717712402
2016-07-04,670.6270141601562,10.61139965057373
2016-07-05,677.3309936523438,10.528900146484375
2016-07-06,640.56201171875,10.109399795532227
2016-07-07,666.5230102539062,11.394599914550781
2016-07-08,650.9600219726562,10.965499877929688
2016-07-09,649.3599853515625,10.947600364685059
2016-07-10,647.6589965820312,10.458999633789062
2016-07-11,664.551025390625,10.51609992980957
2016-07-12,654.468017578125,10.500499725341797
2016-07-13,658.0780029296875,11.513199806213379
2016-07-14,663.2550048828125,11.951600074768066
2016-07-15,660.7670288085938,11.652799606323242
2016-07-16,679.458984375,11.158699989318848
2016-07-17,673.1060180664062,11.03439998626709
2016-07-18,672.864013671875,11.619099617004395
2016-07-19,665.6849975585938,12.450599670410156
2016-07-20,665.0120239257812,12.650699615478516
2016-07-21,650.6190185546875,14.66189956665039
2016-07-22,655.5560302734375,14.299699783325195
2016-07-23,661.2849731445312,12.749500274658203
2016-07-24,654.0969848632812,13.836099624633789
2016-07-25,651.7839965820312,11.989500045776367
2016-07-26,654.3519897460938,12.972800254821777
2016-07-27,655.0349731445312,12.843600273132324
2016-07-28,656.9920043945312,12.794599533081055
2016-07-29,655.0469970703125,12.461000442504883
2016-07-30,624.6810302734375,11.875900268554688
2016-07-31,606.27197265625,10.94159984588623
2016-08-01,547.4650268554688,8.787280082702637
2016-08-02,566.35498046875,10.293899536132812
2016-08-03,578.2890014648438,11.042799949645996
2016-08-04,575.0430297851562,10.925399780273438
2016-08-05,587.7780151367188,10.881099700927734
2016-08-06,592.6900024414062,10.911600112915039
2016-08-07,591.0540161132812,11.245400428771973
2016-08-08,587.801025390625,12.24429988861084
2016-08-09,592.10302734375,12.143199920654297
2016-08-10,589.1199951171875,11.690899848937988
2016-08-11,587.5590209960938,11.778499603271484
2016-08-12,585.5880126953125,11.57129955291748
2016-08-13,570.4730224609375,11.19480037689209
2016-08-14,567.239990234375,11.218400001525879
2016-08-15,577.4390258789062,11.139699935913086
2016-08-16,573.2160034179688,10.752799987792969
2016-08-17,574.3179931640625,10.756099700927734
2016-08-18,575.6300048828125,10.748700141906738
2016-08-19,581.697021484375,11.247400283813477
2016-08-20,581.3079833984375,11.179200172424316
2016-08-21,586.7529907226562,11.12090015411377
2016-08-22,583.4149780273438,11.030599594116211
2016-08-23,580.1820068359375,11.03600025177002
2016-08-24,577.760986328125,11.357399940490723
2016-08-25,579.6510009765625,11.29539966583252
2016-08-26,569.947021484375,11.148200035095215
2016-08-27,573.9119873046875,10.929300308227539
2016-08-28,574.1069946289062,10.983799934387207
2016-08-29,577.5029907226562,11.228899955749512
2016-08-30,575.4719848632812,11.67240047454834
2016-08-31,572.302978515625,11.99489974975586
2016-09-01,575.5369873046875,12.11299991607666
2016-09-02,598.2119750976562,11.758700370788574
2016-09-03,608.6339721679688,11.679900169372559
2016-09-04,606.5900268554688,11.717000007629395
2016-09-05,610.4359741210938,11.68910026550293
2016-09-06,614.5440063476562,11.547900199890137
2016-09-07,626.3159790039062,11.34589958190918
2016-09-08,622.8610229492188,11.652799606323242
2016-09-09,623.5089721679688,12.168499946594238
2016-09-10,606.718994140625,11.638400077819824
2016-09-11,608.2429809570312,11.893699645996094
2016-09-12,609.2410278320312,11.918700218200684
2016-09-13,610.6840209960938,11.923199653625488
2016-09-14,607.155029296875,11.937000274658203
2016-09-15,606.9730224609375,12.555800437927246
2016-09-16,605.9840087890625,12.698599815368652
2016-09-17,609.8740234375,12.43120002746582
2016-09-18,609.2269897460938,13.189000129699707
2016-09-19,608.31201171875,14.430299758911133
2016-09-20,597.1489868164062,13.768500328063965
2016-09-21,596.2979736328125,13.247599601745605
2016-09-22,602.8419799804688,13.331299781799316
2016-09-23,602.625,12.877900123596191
2016-09-24,600.8259887695312,13.100899696350098
2016-09-25,608.0430297851562,12.823100090026855
2016-09-26,606.166015625,13.098299980163574
2016-09-27,604.72802734375,13.274800300598145
2016-09-28,605.6929931640625,13.073399543762207
2016-09-29,609.7349853515625,13.224800109863281
2016-09-30,613.9829711914062,13.172699928283691
2016-10-01,610.8920288085938,13.199700355529785
2016-10-02,612.1329956054688,13.452400207519531
2016-10-03,610.2039794921875,13.277000427246094
2016-10-04,612.510986328125,13.035699844360352
2016-10-05,613.02099609375,12.854299545288086
2016-10-06,617.1209716796875,12.667099952697754
2016-10-07,619.1079711914062,12.219099998474121
2016-10-08,616.7520141601562,12.05370044708252
2016-10-09,618.9940185546875,11.755499839782715
2016-10-10,641.072021484375,11.785699844360352
2016-10-11,636.1920166015625,11.933500289916992
2016-10-12,636.7860107421875,11.963000297546387
2016-10-13,640.3779907226562,11.938199996948242
2016-10-14,638.64599609375,11.983400344848633
2016-10-15,641.6309814453125,11.951600074768066
2016-10-16,639.1929931640625,12.005000114440918
2016-10-17,637.9600219726562,12.588500022888184
2016-10-18,630.52001953125,12.022600173950195
2016-10-19,630.8569946289062,12.098999977111816
2016-10-20,632.8280029296875,12.175399780273438
2016-10-21,657.2940063476562,12.071499824523926
2016-10-22,657.0709838867188,12.03600025177002
2016-10-23,653.760986328125,11.968999862670898
2016-10-24,657.5880126953125,11.413999557495117
2016-10-25,678.3040161132812,11.531999588012695
2016-10-26,688.31298828125,11.499699592590332
2016-10-27,689.6510009765625,11.085100173950195
2016-10-28,714.47900390625,10.444600105285645
2016-10-29,701.864013671875,11.18280029296875
2016-10-31,700.9719848632812,10.998200416564941
2016-11-01,729.7930297851562,10.76609992980957
2016-11-02,740.8289794921875,10.752599716186523
2016-11-03,688.7000122070312,10.800999641418457
2016-11-04,703.2349853515625,11.090700149536133
2016-11-05,703.4180297851562,11.0024995803833
2016-11-06,711.52197265625,10.873499870300293
2016-11-07,703.1309814453125,10.808799743652344
2016-11-08,709.8480224609375,10.833700180053711
2016-11-09,723.2730102539062,10.655500411987305
2016-11-10,715.5339965820312,10.524499893188477
2016-11-11,716.4110107421875,10.289899826049805
2016-11-12,705.0540161132812,9.877960205078125
2016-11-13,702.031005859375,10.101499557495117
2016-11-14,705.02099609375,9.966480255126953
2016-11-15,711.6190185546875,10.217499732971191
2016-11-16,744.197998046875,10.059100151062012
2016-11-17,740.9769897460938,9.991180419921875
2016-11-18,751.5850219726562,9.476160049438477
2016-11-19,751.6160278320312,9.662759780883789
2016-11-20,731.0260009765625,9.579279899597168
2016-11-21,739.2479858398438,9.620820045471191
2016-11-22,751.3469848632812,9.905719757080078
2016-11-23,744.593994140625,9.843620300292969
2016-11-24,740.2890014648438,9.231670379638672
2016-11-25,741.6489868164062,9.402050018310547
2016-11-26,735.3820190429688,9.328109741210938
2016-11-27,732.0349731445312,8.998470306396484
2016-11-28,735.81298828125,8.724820137023926
2016-11-29,735.60400390625,8.17411994934082
2016-11-30,745.6909790039062,8.587539672851562
2016-12-01,756.7739868164062,8.452500343322754
2016-12-02,777.9439697265625,7.759960174560547
2016-12-03,771.155029296875,7.921339988708496
2016-12-04,773.8720092773438,7.4436798095703125
2016-12-05,758.7000122070312,6.821660041809082
2016-12-06,764.2239990234375,7.868929862976074
2016-12-07,768.1320190429688,8.38148021697998
2016-12-08,770.8099975585938,8.230509757995605
2016-12-09,772.7940063476562,8.446009635925293
2016-12-10,774.6500244140625,8.125160217285156
2016-12-11,769.7310180664062,8.193619728088379
2016-12-12,780.0869750976562,8.522210121154785
2016-12-13,780.5560302734375,8.422849655151367
2016-12-14,781.4810180664062,8.265230178833008
2016-12-15,778.0880126953125,7.828470230102539
2016-12-16,784.906982421875,7.85821008682251
2016-12-17,790.8289794921875,7.876589775085449
2016-12-18,790.530029296875,7.865320205688477
2016-12-19,792.7139892578125,7.643819808959961
2016-12-20,800.8759765625,7.660039901733398
2016-12-21,834.281005859375,7.914400100708008
2016-12-22,864.5399780273438,7.585000038146973
2016-12-23,921.9840087890625,7.166150093078613
2016-12-24,898.822021484375,7.265769958496094
2016-12-25,896.1829833984375,7.175079822540283
2016-12-26,907.6099853515625,7.274089813232422
2016-12-27,933.197998046875,7.170820236206055
2016-12-28,975.9210205078125,7.520110130310059
2016-12-29,973.4970092773438,8.284159660339355
2016-12-30,961.2379760742188,8.159979820251465
2016-12-31,963.7429809570312,7.969099998474121
2017-01-01,998.3250122070312,8.17257022857666
2017-01-02,1021.75,8.378510475158691
2017-01-03,1043.8399658203125,9.725250244140625
2017-01-04,1154.72998046875,11.25160026550293
2017-01-05,1013.3800048828125,10.254400253295898
2017-01-06,902.2009887695312,10.25469970703125
2017-01-07,908.5850219726562,9.86719036102295
2017-01-08,911.198974609375,10.289799690246582
2017-01-09,902.8280029296875,10.325599670410156
2017-01-10,907.6790161132812,10.549599647521973
2017-01-11,777.7570190429688,9.71776008605957
2017-01-12,804.833984375,9.861330032348633
2017-01-13,823.9840087890625,9.769499778747559
2017-01-14,818.4119873046875,9.646659851074219
2017-01-15,821.7979736328125,9.90425968170166
2017-01-16,831.5339965820312,9.636500358581543
2017-01-17,907.93798828125,10.302300453186035
2017-01-18,886.6179809570312,10.227800369262695
2017-01-19,899.072998046875,10.397199630737305
2017-01-20,895.0260009765625,10.600600242614746
2017-01-21,921.7890014648438,10.909199714660645
2017-01-22,924.6729736328125,10.703200340270996
2017-01-23,921.0120239257812,10.820799827575684
2017-01-24,892.68701171875,10.632499694824219
2017-01-25,901.5419921875,10.570500373840332
2017-01-26,917.5859985351562,10.589099884033203
2017-01-27,919.75,10.537300109863281
2017-01-28,921.5900268554688,10.5649995803833
2017-01-29,919.4959716796875,10.484000205993652
2017-01-30,920.3820190429688,10.571200370788574
2017-01-31,970.4030151367188,10.727499961853027
2017-02-01,989.0230102539062,10.732099533081055
2017-02-02,1011.7999877929688,10.821399688720703
2017-02-03,1029.9100341796875,11.114500045776367
2017-02-04,1042.9000244140625,11.433500289916992
2017-02-05,1027.3399658203125,11.352999687194824
2017-02-06,1038.1500244140625,11.389399528503418
2017-02-07,1061.3499755859375,11.515299797058105
2017-02-08,1063.0699462890625,11.43120002746582
2017-02-09,994.3829956054688,11.03219985961914
2017-02-10,988.6740112304688,11.278900146484375
2017-02-11,1004.4500122070312,11.349499702453613
2017-02-12,999.1810302734375,11.399200439453125
2017-02-13,990.6420288085938,11.269499778747559
2017-02-14,1004.5499877929688,13.025199890136719
2017-02-15,1007.47998046875,12.919699668884277
2017-02-16,1027.43994140625,12.90369987487793
2017-02-17,1046.2099609375,12.67650032043457
2017-02-18,1054.4200439453125,12.810199737548828
2017-02-19,1047.8699951171875,12.758500099182129
2017-02-20,1079.97998046875,12.430100440979004
2017-02-21,1115.300048828125,12.668399810791016
2017-02-22,1117.43994140625,12.599699974060059
2017-02-23,1166.719970703125,13.119400024414062
2017-02-24,1173.6800537109375,13.069199562072754
2017-02-25,1143.8399658203125,13.548700332641602
2017-02-26,1165.199951171875,14.520000457763672
2017-02-27,1179.969970703125,15.396499633789062
2017-02-28,1179.969970703125,15.81719970703125
2017-03-01,1222.5,17.349700927734375
2017-03-02,1251.010009765625,19.03019905090332
2017-03-03,1274.989990234375,19.458999633789062
2017-03-04,1255.1500244140625,18.618900299072266
2017-03-05,1267.1199951171875,19.30229949951172
2017-03-06,1272.8299560546875,19.60569953918457
2017-03-07,1223.5400390625,18.888599395751953
2017-03-08,1150.0,16.65130043029785
2017-03-09,1188.489990234375,17.75469970703125
2017-03-10,1116.719970703125,19.332300186157227
2017-03-11,1175.8299560546875,21.47249984741211
2017-03-12,1221.3800048828125,23.437700271606445
2017-03-13,1231.9200439453125,28.592899322509766
2017-03-14,1240.0,28.654600143432617
2017-03-15,1249.6099853515625,35.05590057373047
2017-03-16,1187.81005859375,46.34579849243164
2017-03-17,1100.22998046875,46.827999114990234
2017-03-18,973.8179931640625,34.16019821166992
2017-03-19,1036.739990234375,44.7401008605957
2017-03-20,1054.22998046875,43.390201568603516
2017-03-21,1120.5400390625,43.14509963989258
2017-03-22,1049.1400146484375,42.342098236083984
2017-03-23,1038.5899658203125,43.67839813232422
2017-03-24,937.52001953125,53.10749816894531
2017-03-25,972.7789916992188,51.25
2017-03-26,966.7249755859375,50.52159881591797
2017-03-26,966.7249755859375,49.666900634765625
2017-03-26,1045.77001953125,50.52159881591797
2017-03-26,1045.77001953125,49.666900634765625
2017-03-27,1047.1500244140625,50.774898529052734
